src/routes/(app)/student-associations/[uid]/edit/pages/[...page]/+page.ts,houdinified
src/routes/(app)/themes.css/+server.ts,houdinified
src/routes/(app)/users/[uid]/+page.ts,nope
src/routes/(app)/users/[uid]/edit/+page.ts,nope
src/routes/(app)/validate-email/[token]/+page.ts,nope
src/routes/(app)/welcome/+page.ts,ok
src/routes/(external)/authorize/+page.ts,nope
src/routes/(external)/connect/google/+server.ts,ok
src/routes/(external)/connect/google/callback/+page.ts,nope
src/routes/(external)/health/+server.ts,nope
src/routes/(external)/identity/+server.ts,houdinified
src/routes/(external)/kiosk/+page.ts,nope
src/routes/+layout.server.ts,ok
src/routes/check-uid/[uid]/+server.ts,houdinified
src/routes/developers/+layout.ts,ok
src/routes/developers/+server.ts,ok
src/routes/developers/apps/+page.ts,nope
src/routes/developers/apps/[id]/+page.ts,nope
src/routes/developers/apps/create/+page.server.ts,ok
src/routes/markdown/+server.ts,houdinified
src/scripts/barrelize-components.ts,ok
src/scripts/generate-socials-json.ts,ok
src/scripts/houdinification-progress.ts,ok
src/service-worker.ts,ok
src/zeus/const.ts,ok
src/zeus/index.ts,ok
